sku,year,make,model,body_trim,engine_transmission,id
PT9364213002,2016,Toyota,RAV4,"Hybrid Limited, Hybrid XLE, LE, Limited, SE, XLE","2.5L L4 - Electric/Gas, 2.5L L4 - FULL HYBRID EV-GAS (FHEV), 2.5L L4 - Gas",42837
PT9364213002,2015,Toyota,RAV4,"LE, Limited, XLE",2.5L L4 - Gas,42838
PT9364213002,2014,Toyota,RAV4,"EV, LE, Limited, XLE","2.5L L4 - Gas, Electric",42839
PT9364213010,2018,Toyota,RAV4,"Adventure, Hybrid Limited, Hybrid SE, Hybrid XLE, LE, Limited, Platinum, SE, XLE","2.5L L4 - Electric/Gas, 2.5L L4 - FULL HYBRID EV-GAS (FHEV), 2.5L L4 - Gas",42840
PT9364213010,2017,Toyota,RAV4,"Hybrid Limited, Hybrid SE, Hybrid XLE, LE, Limited, Platinum, SE, XLE","2.5L L4 - Electric/Gas, 2.5L L4 - FULL HYBRID EV-GAS (FHEV), 2.5L L4 - Gas",42841
PT9364213010,2016,Toyota,RAV4,"Hybrid Limited, Hybrid XLE, LE, Limited, SE, XLE","2.5L L4 - Electric/Gas, 2.5L L4 - FULL HYBRID EV-GAS (FHEV), 2.5L L4 - Gas",42842
PT9364213010,2015,Toyota,RAV4,"LE, Limited, XLE",2.5L L4 - Gas,42843
PT9364213010,2014,Toyota,RAV4,"EV, LE, Limited, XLE","2.5L L4 - Gas, Electric",42844
PT9364716010,2017,Toyota,Prius Prime,"Advanced, Plus, Premium","1.8L L4 - Electric/Gas, 1.8L L4 - PLUG-IN HYBRID EV-GAS (PH",40305
PT9364716010,2021,Toyota,Prius,"2020 Edition, L Eco, LE, Limited, XLE","1.8L L4 - Electric/Gas, 1.8L L4 - FULL HYBRID EV-GAS (FHEV)",42984
PT9364716010,2021,Toyota,Prius Prime,"LE, Limited, XLE","1.8L L4 - Electric/Gas, 1.8L L4 - PLUG-IN HYBRID EV-GAS (PH",42985
PT9364716010,2020,Toyota,Prius,"Base, L Eco, LE, Limited, XLE","1.8L L4 - Electric/Gas, 1.8L L4 - FULL HYBRID EV-GAS (FHEV)",42986
PT9364716010,2020,Toyota,Prius Prime,"LE, Limited, XLE","1.8L L4 - Electric/Gas, 1.8L L4 - PLUG-IN HYBRID EV-GAS (PH",42987
PT9364716010,2019,Toyota,Prius,"L Eco, LE, Limited, XLE","1.8L L4 - Electric/Gas, 1.8L L4 - FULL HYBRID EV-GAS (FHEV)",42988
PT9364716010,2019,Toyota,Prius Prime,"Advanced, Plus, Premium","1.8L L4 - Electric/Gas, 1.8L L4 - PLUG-IN HYBRID EV-GAS (PH",42989
PT9364716010,2018,Toyota,Prius,"Four, Four Touring, One, Three, Three Touring, Two, Two Eco","1.8L L4 - Electric/Gas, 1.8L L4 - FULL HYBRID EV-GAS (FHEV)",42990
PT9364716010,2018,Toyota,Prius Prime,"Advanced, Plus, Premium","1.8L L4 - Electric/Gas, 1.8L L4 - PLUG-IN HYBRID EV-GAS (PH",42991
PT9364716010,2017,Toyota,Prius,"Four, Four Touring, One, Three, Three Touring, Two, Two Eco","1.8L L4 - Electric/Gas, 1.8L L4 - FULL HYBRID EV-GAS (FHEV)",42992
PT9364716010,2016,Toyota,Prius,"Four, Four Touring, Three, Three Touring, Two, Two Eco","1.8L L4 - Electric/Gas, 1.8L L4 - FULL HYBRID EV-GAS (FHEV)",39816
PT9360318111,2024,Toyota,Camry,"Hybrid LE, Hybrid SE, Hybrid SE Nightshade, Hybrid XLE, Hybrid XSE, LE, SE, SE Nightshade, TRD, XLE, XSE","2.5L L4 - Electric/Gas, 2.5L L4 - Gas, 3.5L V6 - Gas",42683
PT9360318111,2023,Toyota,Camry,"Hybrid LE, Hybrid SE, Hybrid SE Nightshade, Hybrid XLE, Hybrid XSE, LE, SE, SE Nightshade, TRD, XLE, XSE","2.5L L4 - Electric/Gas, 2.5L L4 - FULL HYBRID EV-GAS (FHEV), 2.5L L4 - Gas, 3.5L V6 - Gas",30396
PT9360318111,2022,Toyota,Camry,"Hybrid LE, Hybrid SE, Hybrid SE Nightshade, Hybrid XLE, Hybrid XSE, LE, SE, SE Nightshade, TRD, XLE, XSE","2.5L L4 - Electric/Gas, 2.5L L4 - FULL HYBRID EV-GAS (FHEV), 2.5L L4 - Gas, 3.5L V6 - Gas",42684
PT9360318111,2021,Toyota,Camry,"Hybrid LE, Hybrid SE, Hybrid XLE, Hybrid XSE, LE, SE, SE Nightshade, TRD, XLE, XSE","2.5L L4 - Electric/Gas, 2.5L L4 - FULL HYBRID EV-GAS (FHEV), 2.5L L4 - Gas, 3.5L V6 - Gas",42685
PT9360318111,2020,Toyota,Camry,"Hybrid LE, Hybrid SE, Hybrid XLE, L, LE, SE, SE Nightshade, TRD, XLE, XSE","2.5L L4 - Electric/Gas, 2.5L L4 - FULL HYBRID EV-GAS (FHEV), 2.5L L4 - Gas, 3.5L V6 - Gas",42686
PT9360318111,2019,Toyota,Camry,"Hybrid LE, Hybrid SE, Hybrid XLE, L, LE, SE, XLE, XSE","2.5L L4 - Electric/Gas, 2.5L L4 - FULL HYBRID EV-GAS (FHEV), 2.5L L4 - Gas, 3.5L V6 - Gas",42687
PT9360318111,2018,Toyota,Camry,"Hybrid LE, Hybrid SE, Hybrid XLE, L, LE, SE, XLE, XSE","2.5L L4 - Electric/Gas, 2.5L L4 - FULL HYBRID EV-GAS (FHEV), 2.5L L4 - Gas, 3.5L V6 - Gas",42688
PT9360811021,2021,Toyota,Sienna,"LE, Limited, Platinum, XLE, XSE","2.5L L4 - Electric/Gas, 2.5L L4 - FULL HYBRID EV-GAS (FHEV)",42750
PT9360811021,2020,Toyota,Sienna,"L, LE, Limited, Limited Premium, SE, SE Premium, XLE, XLE Premium",3.5L V6 - Gas,42751
PT9360811021,2019,Toyota,Sienna,"L, LE, Limited, Limited Premium, SE, SE Premium, XLE, XLE Premium",3.5L V6 - Gas,42752
PT9364219018,2024,Toyota,RAV4,"Adventure, Hybrid LE, Hybrid Limited, Hybrid SE, Hybrid Woodland Edition, Hybrid XLE, Hybrid XLE Premium, Hybrid XSE, LE, Limited, TRD Off-Road, XLE, XLE Premium","2.5L L4 - Electric/Gas, 2.5L L4 - Gas",39678
PT9364219018,2024,Toyota,RAV4 Prime,"SE, XSE",2.5L L4 - Electric/Gas,42911
PT9364219018,2023,Toyota,RAV4,"Adventure, Hybrid LE, Hybrid Limited, Hybrid SE, Hybrid Woodland Edition, Hybrid XLE, Hybrid XLE Premium, Hybrid XSE, LE, Limited, TRD Off-Road, XLE, XLE Premium","2.5L L4 - Electric/Gas, 2.5L L4 - FULL HYBRID EV-GAS (FHEV), 2.5L L4 - Gas",42912
PT9364219018,2023,Toyota,RAV4 Prime,"SE, XSE","2.5L L4 - Electric/Gas, 2.5L L4 - PLUG-IN HYBRID EV-GAS (PH",42913
PT9364219018,2022,Toyota,RAV4,"Adventure, Hybrid LE, Hybrid Limited, Hybrid SE, Hybrid XLE, Hybrid XLE Premium, Hybrid XSE, LE, Limited, TRD Off-Road, XLE, XLE Premium","2.5L L4 - Electric/Gas, 2.5L L4 - FULL HYBRID EV-GAS (FHEV), 2.5L L4 - Gas",42915
PT9364219018,2022,Toyota,RAV4 Prime,"SE, XSE","2.5L L4 - Electric/Gas, 2.5L L4 - PLUG-IN HYBRID EV-GAS (PH",42916
PT9364219018,2021,Toyota,RAV4,"Adventure, Hybrid LE, Hybrid Limited, Hybrid XLE, Hybrid XLE Premium, Hybrid XSE, LE, Limited, TRD Off-Road, XLE, XLE Premium","2.5L L4 - Electric/Gas, 2.5L L4 - FULL HYBRID EV-GAS (FHEV), 2.5L L4 - Gas",42917
PT9364219018,2020,Toyota,RAV4,"Adventure, Hybrid LE, Hybrid Limited, Hybrid XLE, Hybrid XSE, LE, Limited, TRD Off-Road, XLE, XLE Premium","2.5L L4 - Electric/Gas, 2.5L L4 - FULL HYBRID EV-GAS (FHEV), 2.5L L4 - Gas",42918
PT9364219018,2019,Toyota,RAV4,"Adventure, Hybrid LE, Hybrid Limited, Hybrid XLE, Hybrid XSE, LE, Limited, XLE, XLE Premium","2.5L L4 - Electric/Gas, 2.5L L4 - FULL HYBRID EV-GAS (FHEV), 2.5L L4 - Gas",42919
PT9364716008,2018,Toyota,Prius,"Four, Four Touring, One, Three, Three Touring, Two, Two Eco","1.8L L4 - Electric/Gas, 1.8L L4 - FULL HYBRID EV-GAS (FHEV)",42981
PT9364716008,2017,Toyota,Prius,"Four, Four Touring, One, Three, Three Touring, Two, Two Eco","1.8L L4 - Electric/Gas, 1.8L L4 - FULL HYBRID EV-GAS (FHEV)",42982
PT9364716008,2016,Toyota,Prius,"Four, Four Touring, Three, Three Touring, Two, Two Eco","1.8L L4 - Electric/Gas, 1.8L L4 - FULL HYBRID EV-GAS (FHEV)",42983
PT9364820108,2023,Toyota,Highlander,"Hybrid Bronze Edition, Hybrid LE, Hybrid Limited, Hybrid Platinum, Hybrid XLE, L, LE, Limited, Platinum, XLE, XSE","2.4L L4 - Gas, 2.5L L4 - Electric/Gas, 2.5L L4 - FULL HYBRID EV-GAS (FHEV)",40760
PT9364820108,2024,Toyota,Highlander,"Hybrid Bronze Edition, Hybrid LE, Hybrid LE Nightshade, Hybrid Limited, Hybrid Platinum, Hybrid XLE, Hybrid XLE Nightshade, LE, Limited, Platinum, XLE, XSE","2.4L L4 - Gas, 2.5L L4 - Electric/Gas",43036
PT9364820108,2022,Toyota,Highlander,"Hybrid Bronze Edition, Hybrid LE, Hybrid Limited, Hybrid Platinum, Hybrid XLE, L, LE, Limited, Platinum, XLE, XSE","2.5L L4 - Electric/Gas, 2.5L L4 - FULL HYBRID EV-GAS (FHEV), 3.5L V6 - Gas",43040
PT9364820108,2021,Toyota,Highlander,"Hybrid LE, Hybrid Limited, Hybrid Platinum, Hybrid XLE, L, LE, Limited, Platinum, XLE, XSE","2.5L L4 - Electric/Gas, 2.5L L4 - FULL HYBRID EV-GAS (FHEV), 3.5L V6 - Gas",43041
PT9364820108,2020,Toyota,Highlander,"Hybrid LE, Hybrid Limited, Hybrid Platinum, Hybrid XLE, L, LE, Limited, Platinum, XLE","2.5L L4 - Electric/Gas, 2.5L L4 - FULL HYBRID EV-GAS (FHEV), 3.5L V6 - Gas",43042
PT9364820111,2024,Toyota,Highlander,"Hybrid Bronze Edition, Hybrid LE, Hybrid LE Nightshade, Hybrid Limited, Hybrid Platinum, Hybrid XLE, Hybrid XLE Nightshade, LE, Limited, Platinum, XLE, XSE","2.4L L4 - Gas, 2.5L L4 - Electric/Gas",43047
PT9364820111,2023,Toyota,Highlander,"Hybrid Bronze Edition, Hybrid LE, Hybrid Limited, Hybrid Platinum, Hybrid XLE, L, LE, Limited, Platinum, XLE, XSE","2.4L L4 - Gas, 2.5L L4 - Electric/Gas, 2.5L L4 - FULL HYBRID EV-GAS (FHEV)",43048
PT9364820111,2022,Toyota,Highlander,"Hybrid Bronze Edition, Hybrid LE, Hybrid Limited, Hybrid Platinum, Hybrid XLE, L, LE, Limited, Platinum, XLE, XSE","2.5L L4 - Electric/Gas, 2.5L L4 - FULL HYBRID EV-GAS (FHEV), 3.5L V6 - Gas",43049
PT9364820111,2021,Toyota,Highlander,"Hybrid LE, Hybrid Limited, Hybrid Platinum, Hybrid XLE, L, LE, Limited, Platinum, XLE, XSE","2.5L L4 - Electric/Gas, 2.5L L4 - FULL HYBRID EV-GAS (FHEV), 3.5L V6 - Gas",43050
PT9361622006,2024,Toyota,Corolla Cross,"LE, XLE",2.0L L4 - Gas,42760
PT9361622006,2023,Toyota,Corolla Cross,"LE, XLE",2.0L L4 - Gas,42761
PT9361622006,2022,Toyota,Corolla Cross,"LE, XLE",2.0L L4 - Gas,42762
PT9364716001,2022,Toyota,Prius Prime,"LE, Limited, XLE","1.8L L4 - Electric/Gas, 1.8L L4 - PLUG-IN HYBRID EV-GAS (PH",42947
PT9364716001,2016,Toyota,Prius,"Four, Four Touring, Three, Three Touring, Two, Two Eco","1.8L L4 - Electric/Gas, 1.8L L4 - FULL HYBRID EV-GAS (FHEV)",42958
PT9364716001,2022,Toyota,Prius,"L Eco, LE, Limited, XLE","1.8L L4 - Electric/Gas, 1.8L L4 - FULL HYBRID EV-GAS (FHEV)",42946
PT9364716001,2021,Toyota,Prius,"2020 Edition, L Eco, LE, Limited, XLE","1.8L L4 - Electric/Gas, 1.8L L4 - FULL HYBRID EV-GAS (FHEV)",42948
PT9364716001,2021,Toyota,Prius Prime,"LE, Limited, XLE","1.8L L4 - Electric/Gas, 1.8L L4 - PLUG-IN HYBRID EV-GAS (PH",42949
PT9364716001,2020,Toyota,Prius,"Base, L Eco, LE, Limited, XLE","1.8L L4 - Electric/Gas, 1.8L L4 - FULL HYBRID EV-GAS (FHEV)",42950
PT9364716001,2020,Toyota,Prius Prime,"LE, Limited, XLE","1.8L L4 - Electric/Gas, 1.8L L4 - PLUG-IN HYBRID EV-GAS (PH",42951
PT9364716001,2019,Toyota,Prius,"L Eco, LE, Limited, XLE","1.8L L4 - Electric/Gas, 1.8L L4 - FULL HYBRID EV-GAS (FHEV)",42952
PT9364716001,2019,Toyota,Prius Prime,"Advanced, Plus, Premium","1.8L L4 - Electric/Gas, 1.8L L4 - PLUG-IN HYBRID EV-GAS (PH",42953
PT9364716001,2018,Toyota,Prius,"Four, Four Touring, One, Three, Three Touring, Two, Two Eco","1.8L L4 - Electric/Gas, 1.8L L4 - FULL HYBRID EV-GAS (FHEV)",42954
PT9364716001,2018,Toyota,Prius Prime,"Advanced, Plus, Premium","1.8L L4 - Electric/Gas, 1.8L L4 - PLUG-IN HYBRID EV-GAS (PH",42955
PT9364716001,2017,Toyota,Prius,"Four, Four Touring, One, Three, Three Touring, Two, Two Eco","1.8L L4 - Electric/Gas, 1.8L L4 - FULL HYBRID EV-GAS (FHEV)",42956
PT9364716001,2017,Toyota,Prius Prime,"Advanced, Plus, Premium","1.8L L4 - Electric/Gas, 1.8L L4 - PLUG-IN HYBRID EV-GAS (PH",42957
PT9364716003,2019,Toyota,Prius Prime,"Advanced, Plus, Premium","1.8L L4 - Electric/Gas, 1.8L L4 - PLUG-IN HYBRID EV-GAS (PH",42968
PT9364716003,2018,Toyota,Prius,"Four, Four Touring, One, Three, Three Touring, Two, Two Eco","1.8L L4 - Electric/Gas, 1.8L L4 - FULL HYBRID EV-GAS (FHEV)",42969
PT9364716003,2018,Toyota,Prius Prime,"Advanced, Plus, Premium","1.8L L4 - Electric/Gas, 1.8L L4 - PLUG-IN HYBRID EV-GAS (PH",42970
PT9364716003,2017,Toyota,Prius,"Four, Four Touring, One, Three, Three Touring, Two, Two Eco","1.8L L4 - Electric/Gas, 1.8L L4 - FULL HYBRID EV-GAS (FHEV)",42971
PT9364716003,2017,Toyota,Prius Prime,"Advanced, Plus, Premium","1.8L L4 - Electric/Gas, 1.8L L4 - PLUG-IN HYBRID EV-GAS (PH",42972
PT9364716003,2016,Toyota,Prius,"Four, Four Touring, Three, Three Touring, Two, Two Eco","1.8L L4 - Electric/Gas, 1.8L L4 - FULL HYBRID EV-GAS (FHEV)",42973
PT9364820106,2024,Toyota,Highlander,"Hybrid Bronze Edition, Hybrid LE, Hybrid LE Nightshade, Hybrid Limited, Hybrid Platinum, Hybrid XLE, Hybrid XLE Nightshade, LE, Limited, Platinum, XLE, XSE","2.4L L4 - Gas, 2.5L L4 - Electric/Gas",43035
PT9360217002,2019,Toyota,Corolla,"L, LE, LE Eco, SE, XLE, XSE","1.8L L4 - Gas, 2.0L L4 - Gas",42628
PT9360217002,2018,Toyota,Corolla,"L, LE, LE Eco, SE, XLE, XSE",1.8L L4 - Gas,42629
PT9360217002,2017,Toyota,Corolla,"50th Anniversary Special Edition, L, LE, LE Eco, SE, XLE, XSE",1.8L L4 - Gas,42630
PT9364213011,2018,Toyota,RAV4,"Adventure, Hybrid Limited, Hybrid SE, Hybrid XLE, LE, Limited, Platinum, SE, XLE","2.5L L4 - Electric/Gas, 2.5L L4 - FULL HYBRID EV-GAS (FHEV), 2.5L L4 - Gas",42845
PT9364213011,2017,Toyota,RAV4,"Hybrid Limited, Hybrid SE, Hybrid XLE, LE, Limited, Platinum, SE, XLE","2.5L L4 - Electric/Gas, 2.5L L4 - FULL HYBRID EV-GAS (FHEV), 2.5L L4 - Gas",42846
PT9364213011,2016,Toyota,RAV4,"Hybrid Limited, Hybrid XLE, LE, Limited, SE, XLE","2.5L L4 - Electric/Gas, 2.5L L4 - FULL HYBRID EV-GAS (FHEV), 2.5L L4 - Gas",42847
PT9364213011,2015,Toyota,RAV4,"LE, Limited, XLE",2.5L L4 - Gas,42848
PT9364213011,2014,Toyota,RAV4,"EV, LE, Limited, XLE","2.5L L4 - Gas, Electric",42849
PT9364219006,2023,Toyota,RAV4,"Adventure, Hybrid LE, Hybrid Limited, Hybrid SE, Hybrid Woodland Edition, Hybrid XLE, Hybrid XLE Premium, Hybrid XSE, LE, Limited, TRD Off-Road, XLE, XLE Premium","2.5L L4 - Electric/Gas, 2.5L L4 - FULL HYBRID EV-GAS (FHEV), 2.5L L4 - Gas",42886
PT9364219006,2021,Toyota,RAV4,"Adventure, Hybrid LE, Hybrid Limited, Hybrid XLE, Hybrid XLE Premium, Hybrid XSE, LE, Limited, TRD Off-Road, XLE, XLE Premium","2.5L L4 - Electric/Gas, 2.5L L4 - FULL HYBRID EV-GAS (FHEV), 2.5L L4 - Gas",42887
PT9364219006,2020,Toyota,RAV4,"Adventure, Hybrid LE, Hybrid Limited, Hybrid XLE, Hybrid XSE, LE, Limited, TRD Off-Road, XLE, XLE Premium","2.5L L4 - Electric/Gas, 2.5L L4 - FULL HYBRID EV-GAS (FHEV), 2.5L L4 - Gas",42888
PT9364219006,2019,Toyota,RAV4,"Adventure, Hybrid LE, Hybrid Limited, Hybrid XLE, Hybrid XSE, LE, Limited, XLE, XLE Premium","2.5L L4 - Electric/Gas, 2.5L L4 - FULL HYBRID EV-GAS (FHEV), 2.5L L4 - Gas",42889
PT9364219106,2023,Toyota,RAV4,"Adventure, Hybrid LE, Hybrid Limited, Hybrid SE, Hybrid Woodland Edition, Hybrid XLE, Hybrid XLE Premium, Hybrid XSE, LE, Limited, TRD Off-Road, XLE, XLE Premium","2.5L L4 - Electric/Gas, 2.5L L4 - FULL HYBRID EV-GAS (FHEV), 2.5L L4 - Gas",42936
PT9364219106,2022,Toyota,RAV4,"Adventure, Hybrid LE, Hybrid Limited, Hybrid SE, Hybrid XLE, Hybrid XLE Premium, Hybrid XSE, LE, Limited, TRD Off-Road, XLE, XLE Premium","2.5L L4 - Electric/Gas, 2.5L L4 - FULL HYBRID EV-GAS (FHEV), 2.5L L4 - Gas",42937
PT9364716011,2020,Toyota,Prius,"Base, L Eco, LE, Limited, XLE","1.8L L4 - Electric/Gas, 1.8L L4 - FULL HYBRID EV-GAS (FHEV)",43000
PT9364716011,2022,Toyota,Prius,"L Eco, LE, Limited, XLE","1.8L L4 - Electric/Gas, 1.8L L4 - FULL HYBRID EV-GAS (FHEV)",42996
PT9364716011,2022,Toyota,Prius Prime,"LE, Limited, XLE","1.8L L4 - Electric/Gas, 1.8L L4 - PLUG-IN HYBRID EV-GAS (PH",42997
PT9364716011,2021,Toyota,Prius,"2020 Edition, L Eco, LE, Limited, XLE","1.8L L4 - Electric/Gas, 1.8L L4 - FULL HYBRID EV-GAS (FHEV)",42998
PT9364716011,2021,Toyota,Prius Prime,"LE, Limited, XLE","1.8L L4 - Electric/Gas, 1.8L L4 - PLUG-IN HYBRID EV-GAS (PH",42999
PT9364716011,2020,Toyota,Prius Prime,"LE, Limited, XLE","1.8L L4 - Electric/Gas, 1.8L L4 - PLUG-IN HYBRID EV-GAS (PH",43001
PT9364716011,2019,Toyota,Prius,"L Eco, LE, Limited, XLE","1.8L L4 - Electric/Gas, 1.8L L4 - FULL HYBRID EV-GAS (FHEV)",43002
PT9364716011,2019,Toyota,Prius Prime,"Advanced, Plus, Premium","1.8L L4 - Electric/Gas, 1.8L L4 - PLUG-IN HYBRID EV-GAS (PH",43003
PT9364716011,2018,Toyota,Prius,"Four, Four Touring, One, Three, Three Touring, Two, Two Eco","1.8L L4 - Electric/Gas, 1.8L L4 - FULL HYBRID EV-GAS (FHEV)",43004
PT9364716011,2018,Toyota,Prius Prime,"Advanced, Plus, Premium","1.8L L4 - Electric/Gas, 1.8L L4 - PLUG-IN HYBRID EV-GAS (PH",43005
PT9364716011,2017,Toyota,Prius,"Four, Four Touring, One, Three, Three Touring, Two, Two Eco","1.8L L4 - Electric/Gas, 1.8L L4 - FULL HYBRID EV-GAS (FHEV)",43006
PT9364716011,2017,Toyota,Prius Prime,"Advanced, Plus, Premium","1.8L L4 - Electric/Gas, 1.8L L4 - PLUG-IN HYBRID EV-GAS (PH",43007
PT9364716011,2016,Toyota,Prius,"Four, Four Touring, Three, Three Touring, Two, Two Eco","1.8L L4 - Electric/Gas, 1.8L L4 - FULL HYBRID EV-GAS (FHEV)",43008
PT9364820101,2024,Toyota,Highlander,"Hybrid Bronze Edition, Hybrid LE, Hybrid LE Nightshade, Hybrid Limited, Hybrid Platinum, Hybrid XLE, Hybrid XLE Nightshade, LE, Limited, Platinum, XLE, XSE","2.4L L4 - Gas, 2.5L L4 - Electric/Gas",39830
PT9364820101,2023,Toyota,Highlander,"Hybrid Bronze Edition, Hybrid LE, Hybrid Limited, Hybrid Platinum, Hybrid XLE, L, LE, Limited, Platinum, XLE, XSE","2.4L L4 - Gas, 2.5L L4 - Electric/Gas, 2.5L L4 - FULL HYBRID EV-GAS (FHEV)",43021
PT9364820101,2022,Toyota,Highlander,"Hybrid Bronze Edition, Hybrid LE, Hybrid Limited, Hybrid Platinum, Hybrid XLE, L, LE, Limited, Platinum, XLE, XSE","2.5L L4 - Electric/Gas, 2.5L L4 - FULL HYBRID EV-GAS (FHEV), 3.5L V6 - Gas",43022
PT9364820101,2021,Toyota,Highlander,"Hybrid LE, Hybrid Limited, Hybrid Platinum, Hybrid XLE, L, LE, Limited, Platinum, XLE, XSE","2.5L L4 - Electric/Gas, 2.5L L4 - FULL HYBRID EV-GAS (FHEV), 3.5L V6 - Gas",43023
PT9364820101,2020,Toyota,Highlander,"Hybrid LE, Hybrid Limited, Hybrid Platinum, Hybrid XLE, L, LE, Limited, Platinum, XLE","2.5L L4 - Electric/Gas, 2.5L L4 - FULL HYBRID EV-GAS (FHEV), 3.5L V6 - Gas",43024
PT9364820102,2024,Toyota,Highlander,"Hybrid Bronze Edition, Hybrid LE, Hybrid LE Nightshade, Hybrid Limited, Hybrid Platinum, Hybrid XLE, Hybrid XLE Nightshade, LE, Limited, Platinum, XLE, XSE","2.4L L4 - Gas, 2.5L L4 - Electric/Gas",43025
PT9364820102,2023,Toyota,Highlander,"Hybrid Bronze Edition, Hybrid LE, Hybrid Limited, Hybrid Platinum, Hybrid XLE, L, LE, Limited, Platinum, XLE, XSE","2.4L L4 - Gas, 2.5L L4 - Electric/Gas, 2.5L L4 - FULL HYBRID EV-GAS (FHEV)",43026
PT9364820102,2022,Toyota,Highlander,"Hybrid Bronze Edition, Hybrid LE, Hybrid Limited, Hybrid Platinum, Hybrid XLE, L, LE, Limited, Platinum, XLE, XSE","2.5L L4 - Electric/Gas, 2.5L L4 - FULL HYBRID EV-GAS (FHEV), 3.5L V6 - Gas",43027
PT9364820102,2021,Toyota,Highlander,"Hybrid LE, Hybrid Limited, Hybrid Platinum, Hybrid XLE, L, LE, Limited, Platinum, XLE, XSE","2.5L L4 - Electric/Gas, 2.5L L4 - FULL HYBRID EV-GAS (FHEV), 3.5L V6 - Gas",43028
PT9364820102,2020,Toyota,Highlander,"Hybrid LE, Hybrid Limited, Hybrid Platinum, Hybrid XLE, L, LE, Limited, Platinum, XLE","2.5L L4 - Electric/Gas, 2.5L L4 - FULL HYBRID EV-GAS (FHEV), 3.5L V6 - Gas",43029
PT9364820121,2020,Toyota,Highlander,"Hybrid LE, Hybrid Limited, Hybrid Platinum, Hybrid XLE, L, LE, Limited, Platinum, XLE","2.5L L4 - Electric/Gas, 2.5L L4 - FULL HYBRID EV-GAS (FHEV), 3.5L V6 - Gas",43054
PT9364820121,2024,Toyota,Highlander,"Hybrid Bronze Edition, Hybrid LE, Hybrid LE Nightshade, Hybrid Limited, Hybrid Platinum, Hybrid XLE, Hybrid XLE Nightshade, LE, Limited, Platinum, XLE, XSE","2.4L L4 - Gas, 2.5L L4 - Electric/Gas",40715
PT9364820121,2023,Toyota,Highlander,"Hybrid Bronze Edition, Hybrid LE, Hybrid Limited, Hybrid Platinum, Hybrid XLE, L, LE, Limited, Platinum, XLE, XSE","2.4L L4 - Gas, 2.5L L4 - Electric/Gas, 2.5L L4 - FULL HYBRID EV-GAS (FHEV)",43051
PT9364820121,2022,Toyota,Highlander,"Hybrid Bronze Edition, Hybrid LE, Hybrid Limited, Hybrid Platinum, Hybrid XLE, L, LE, Limited, Platinum, XLE, XSE","2.5L L4 - Electric/Gas, 2.5L L4 - FULL HYBRID EV-GAS (FHEV), 3.5L V6 - Gas",43052
PT9364820121,2021,Toyota,Highlander,"Hybrid LE, Hybrid Limited, Hybrid Platinum, Hybrid XLE, L, LE, Limited, Platinum, XLE, XSE","2.5L L4 - Electric/Gas, 2.5L L4 - FULL HYBRID EV-GAS (FHEV), 3.5L V6 - Gas",43053
PT9360811009,2021,Toyota,Sienna,"LE, Limited, Platinum, XLE, XSE","2.5L L4 - Electric/Gas, 2.5L L4 - FULL HYBRID EV-GAS (FHEV)",42711
PT9360811009,2020,Toyota,Sienna,"L, LE, Limited, Limited Premium, SE, SE Premium, XLE, XLE Premium",3.5L V6 - Gas,42667
PT9360811009,2019,Toyota,Sienna,"L, LE, Limited, Limited Premium, SE, SE Premium, XLE, XLE Premium",3.5L V6 - Gas,33780
PT9360811009,2018,Toyota,Sienna,"L, LE, Limited, Limited Premium, SE, SE Premium, XLE, XLE Premium",3.5L V6 - Gas,42718
PT9360811011,2021,Toyota,Sienna,"LE, Limited, Platinum, XLE, XSE","2.5L L4 - Electric/Gas, 2.5L L4 - FULL HYBRID EV-GAS (FHEV)",33731
PT9360811011,2020,Toyota,Sienna,"L, LE, Limited, Limited Premium, SE, SE Premium, XLE, XLE Premium",3.5L V6 - Gas,42730
PT9360811011,2019,Toyota,Sienna,"L, LE, Limited, Limited Premium, SE, SE Premium, XLE, XLE Premium",3.5L V6 - Gas,42731
PT9360811011,2018,Toyota,Sienna,"L, LE, Limited, Limited Premium, SE, SE Premium, XLE, XLE Premium",3.5L V6 - Gas,42732
PT9360811011,2017,Toyota,Sienna,"L, LE, Limited, SE, XLE",3.5L V6 - Gas,42733
PT9360811011,2016,Toyota,Sienna,"L, LE, Limited, SE, XLE",3.5L V6 - Gas,42734
PT9360811011,2015,Toyota,Sienna,"L, LE, Limited, SE, XLE",3.5L V6 - Gas,42735
PT9360811011,2014,Toyota,Sienna,"L, LE, Limited, SE, XLE",3.5L V6 - Gas,42736
PT9360811011,2013,Toyota,Sienna,"Base, L, LE, Limited, SE, XLE",3.5L V6 - Gas,42737
PT9360811011,2012,Toyota,Sienna,"Base, LE, Limited, SE, XLE","2.7L L4 - Gas, 3.5L V6 - Gas",42738
PT9360811011,2011,Toyota,Sienna,"Base, LE, Limited, SE, XLE","2.7L L4 - Gas, 3.5L V6 - Gas",42739
PT9363422114,2024,Toyota,Tundra,"Limited, SR5","3.4L V6 - Electric/Gas, 3.4L V6 - Gas",42787
PT9364219003,2021,Toyota,RAV4,"Adventure, Hybrid LE, Hybrid Limited, Hybrid XLE, Hybrid XLE Premium, Hybrid XSE, LE, Limited, TRD Off-Road, XLE, XLE Premium","2.5L L4 - Electric/Gas, 2.5L L4 - FULL HYBRID EV-GAS (FHEV), 2.5L L4 - Gas",42883
